Date,Market Cap,rsi,macd,macd_signal,obv,ichimoku,mfi,bb_high_indicator,bb_low_indicator
1419721200,0.013237587423844288,0.7267994411839978,0.01360547603344059,0.013610311215283069,-5.655929506746835,0.015994317119676974,0.4729549984485915,0.0,0.0
1419634800,0.013712014128858377,0.658181826458693,0.01355313931789855,0.014211391873564924,-5.656466931889648,0.015994317119676974,0.4210120409453987,0.0,0.0
1419548400,0.013355419895076055,0.8601199309770294,0.013975716852034735,0.014795869703344108,-5.655886141692211,0.01657651325382286,0.4207462570946366,0.0,0.0
1419462000,0.013482665472908956,0.5332614366515078,0.013690921617013494,0.015193622000737025,-5.656235937324702,0.01699958873892399,0.4334980169980763,0.0,0.0
1419375600,0.013984871573951143,0.623329863135441,0.013492157527079461,0.01546308815763958,-5.655701800040841,0.01699958873892399,0.41741257895958034,0.0,0.0
1419289200,0.013882001956209124,0.8174463630771871,0.013799682776827376,0.015754064303530834,-5.655115216274937,0.017198489550229932,0.49064636073153495,1.0,0.0
1419202800,0.013420238485808285,0.7034525606514662,0.01374601917318871,0.015973687248551142,-5.655904978398873,0.017198489550229932,0.5203778964770059,0.0,0.0
1419116400,0.01377109900319187,0.3777000547393767,0.012981050485381151,0.01596182018485118,-5.656443196308538,0.017224062511683555,0.5991794872960654,0.0,0.0
1419030000,0.013269567457020123,0.6129465589276848,0.01270115269806929,0.015883697390252336,-5.6557050489692795,0.017224062511683555,0.581076644981192,0.0,0.0
1418943600,0.012997231258872696,0.3550465183216586,0.011716008470411963,0.015579648103547714,-5.656548181290207,0.017883426178636856,0.5027001359794466,0.0,0.0
1418857200,0.013353549538389837,0.26588197309791034,0.01048062805223807,0.015033501312958452,-5.6579345677137916,0.01840924215799903,0.44041033665202334,0.0,0.0
1418770800,0.01364557047412009,0.515023822392425,0.009822746435664356,0.014435275524337345,-5.656604987989936,0.01840924215799903,0.4904981974206003,0.0,0.0
1418684400,0.014427410230544458,0.6675212536871951,0.009568447128179195,0.013894342332999458,-5.655512636668227,0.01840924215799903,0.5678059537839996,0.0,0.0
1418598000,0.014661020846811656,0.8563164192432113,0.010197467683670755,0.013615827588866378,-5.654901632851975,0.01873167084158971,0.5774844829432257,0.0,0.0
